id,prova,área,tema,enunciado,a,b,c,d,gabarito,respostacerta,referência,comentários,imagem,incluir_na_prova
cdcbd1fe-a771-468e-9997-2a33b780d1db,BANCO PRÓPRIO,Cirurgia do Quadril,Fraturas do acetábulo,"Na fratura do acetábulo da figura abaixo, a incidência radiográfica e a seta branca são, respectivamente",alar e sinal da gaivota.,alar e sinal do esporão.,obturatriz e sinal da gaivota.,obturatriz e sinal do esporão.,B,alar e sinal do esporão.,ROCKWOOD'S,"🔎 Gabarito B. A imagem mostra uma incidência radiográfica alar da pelve, que é usada para visualizar a coluna anterior do acetábulo e a parte posterior da asa do ilíaco. A seta branca aponta para o sinal do esporão, que é um fragmento triangular ósseo que se forma na junção da coluna anterior com o teto do acetábulo, sendo característico das fraturas da coluna anterior.",,False
cb53a1ac-630b-4559-a1ae-9e055ed023a6,BANCO PRÓPRIO,Cirurgia do Quadril,Fraturas do Colo do Fêmur ,A fratura por estresse do colo femoral com maior potencial de desvio ocorre na cortical de,tensão na região inferior.,tensão na região superior.,compressão na região inferior.,compressão na região superior.,B,tensão na região superior.,ROCKWOOD'S,"🔎 Gabarito B. As fraturas por estresse do colo femoral são mais comuns em atletas de alto impacto, como corredores de longa distância. A maioria dessas fraturas ocorre na cortical de compressão (região inferior) e são geralmente estáveis. No entanto, as fraturas por estresse na cortical de tensão (região superior) são de maior risco e podem evoluir para fraturas completas e desviadas, requerendo tratamento cirúrgico imediato.",,False
cd017a72-b643-4026-ab30-ce9e82aafd31,BANCO PRÓPRIO,Cirurgia do Quadril,Fraturas do anel pélvico,"Na lesão do anel pélvico, a classificação de NAKATANI em três tipos é utilizada para avaliar as lesões",dos ramos.,da sacroilíaca.,associadas a lesões lombares.,associadas a lesões acetabulares.,D,associadas a lesões acetabulares.,ROCKWOOD'S,"🔎 Gabarito D. A classificação de NAKATANI é um sistema para avaliar as lesões do anel pélvico que estão associadas a fraturas do acetábulo. Ela se baseia no padrão da fratura do anel pélvico, dividindo-as em três tipos, para ajudar no planejamento do tratamento e na avaliação do prognóstico.",,False
6cf5b712-f3c6-4be6-819b-64f283fa3c71,BANCO PRÓPRIO,Cirurgia do Quadril,Osteonecrose da cabeça femoral,"Na osteonecrose da cabeça femoral, de acordo com a classificação de STEINBERG, o estágio 3 evidencia",alterações degenerativas avançadas.,colapso subcondral sem achatamento.,achatamento da cabeça femoral sem estreitamento articular.,achatamento da cabeça femoral com estreitamento articular.,C,achatamento da cabeça femoral sem estreitamento articular.,SIZÍNIO,"🔎 Gabarito C. A classificação de STEINBERG é uma das mais utilizadas para estadiar a osteonecrose da cabeça femoral. O estágio III é caracterizado pelo achatamento da cabeça femoral, mas com espaço articular ainda preservado. O colapso subcondral sem achatamento (sinal do crescente) é o estágio II. O achatamento com estreitamento articular é o estágio IV, e as alterações degenerativas avançadas são o estágio V.",,False
c41b5f34-99b3-4b99-a2ae-dbd651f468f3,BANCO PRÓPRIO,Cirurgia do Quadril,Exame Físico do Quadril,"Na semiologia do quadril, o teste de THOMAS avalia o ângulo formado entre",o membro e a mesa.,os membros inferiores.,a linha média do corpo e a parede.,a linha média do corpo e o membro.,D,a linha média do corpo e o membro.,OSVANDRÉ,"🔎 Gabarito D. O teste de THOMAS é um teste semiológico para avaliar a contratura do músculo iliopsoas. O paciente é deitado em decúbito dorsal e o quadril oposto ao examinado é flexionado. Se o quadril do lado a ser examinado levantar da mesa, isso indica uma contratura do iliopsoas. O ângulo formado entre o membro e a linha média do corpo é o ângulo de contratura, medido pelo goniômetro.",,False
109e8014-881d-4b08-b128-fef7b4f8d0a2,BANCO PRÓPRIO,Cirurgia do Quadril,Artroplastias do quadril,"Nas imagens a seguir, a colocação do componente femoral não cimentado na ATQ será menos favorável na radiografia","A, com diagnóstico de coxartrose.","B, com diagnóstico de coxartrose.","B, com diagnóstico de artrite reumatoide.","C, com diagnóstico de coxartrose.",D,"C, com diagnóstico de coxartrose.",CAMPBELL'S,"🔎 Gabarito D. As imagens representam a classificação morfológica de DORR, usada para o planejamento do implante de haste femoral não cimentada. O tipo A (imagem A) é a anatomia ideal, com o canal em ""trombeta"" e uma cortical espessa. O tipo B (imagem B) é a anatomia mais comum, com um istmo presente e uma cortical normal. Já o tipo C (imagem C) é o pior cenário para a fixação não cimentada, pois a medular é ampla, a cortical é fina e o istmo não é bem definido. Isso leva a um canal ""em forma de balão"" e aumenta o risco de falha da fixação.",,False
665a812b-5d71-4a69-ba0d-c2fc3d30d1cd,BANCO PRÓPRIO,Cirurgia do Quadril,Artroplastias do quadril,"Na radiografia a seguir para o planejamento da ATQ, a linha traçada avalia o",offset femoral.,encurtamento do membro.,tamanho do componente femoral.,tipo de componente femoral cimentado ou não.,A,offset femoral.,CAMPBELL'S,"🔎 Gabarito A. O planejamento radiográfico pré-operatório da artroplastia total do quadril é essencial. O offset femoral é a distância perpendicular entre a linha média do fêmur e a linha média da cabeça femoral. A imagem mostra o traçado para a avaliação do offset femoral, que é crucial para o planejamento da haste femoral, pois afeta a tensão dos abdutores e a estabilidade da prótese. A manutenção do offset é importante para otimizar a biomecânica do quadril e evitar o desenvolvimento de claudicação.",,False
697866b5-6202-4348-99a2-f4e14ab83eab,BANCO PRÓPRIO,Ciência Básica,Biomecânica do Quadril,A carga estimada na cabeça femoral na fase de apoio da marcha corresponde ao peso corporal em,2 vezes.,3 vezes.,4 vezes.,5 vezes.,B,3 vezes.,CAMPBELL'S,"🔎 Gabarito B. Na fase de apoio da marcha, a carga na cabeça femoral é uma combinação do peso corporal e da força dos músculos abdutores. A força do músculo abdutor é aproximadamente duas vezes o peso corporal, e a força total na cabeça femoral é aproximadamente três vezes o peso corporal. Portanto, a força total na cabeça femoral é três vezes o peso corporal.",,False
eb73b306-d902-43f9-b04e-381bf9797032,BANCO PRÓPRIO,Cirurgia do Quadril,Pubalgia,"Na pubalgia, são achados característicos na ressonância magnética o sinal",da fenda e tendinose insercional do reto abdominal e do adutor magno.,do esporão e tendinose insercional do reto abdominal e do adutor magno.,da fenda e tendinose insercional do reto abdominal e do adutor longo.,do esporão e tendinose insercional do reto abdominal e do adutor longo.,C,da fenda e tendinose insercional do reto abdominal e do adutor longo.,CAMPBELL'S,"🔎 Gabarito C. A pubalgia é uma condição crônica que causa dor na região do púbis. Na ressonância magnética, são encontrados achados característicos, como o sinal da fenda, que é um edema ósseo na sínfise púbica, e a tendinose insercional do reto abdominal e do adutor longo. O sinal do esporão é um achado radiográfico, e o adutor magno não é o músculo mais comumente envolvido na pubalgia.",,False
ccc3a458-0e42-49f7-957e-1e169dc6317d,BANCO PRÓPRIO,Cirurgia do Quadril,Coxa saltans,"As estruturas envolvidas no quadril em ressalto (snapping hip) interno e externo são, respectivamente,",psoas e glúteo médio.,glúteo médio e banda iliotibial.,glúteo médio e psoas.,psoas e glúteo máximo.,D,psoas e glúteo máximo.,CAMPBELL'S,"🔎 Gabarito D. O quadril em ressalto (snapping hip) pode ser interno ou externo. O ressalto interno é causado pelo tendão do psoas maior que desliza sobre a eminência iliopectínea ou sobre o osteófito do acetábulo. O ressalto externo é causado pela banda iliotibial que desliza sobre o trocanter maior. Portanto, as estruturas envolvidas no quadril em ressalto interno e externo são, respectivamente, o tendão do psoas maior e a banda iliotibial/glúteo máximo.",,False
43be1f35-9d5b-4f0a-91c5-ef3787458e24,BANCO PRÓPRIO,Cirurgia do Quadril,Biomecânica do Quadril,"Nos exercícios de salto, a força atuante na articulação coxofemoral pode chegar a",3x o peso corporal.,5x o peso corporal.,7x o peso corporal.,10x o peso corporal.,D,10x o peso corporal.,CAMPBELL'S,"🔎 Gabarito D. A carga na articulação coxofemoral é significativamente maior do que o peso corporal, pois é influenciada pela força muscular, especialmente a dos abdutores. Durante a marcha, a força é aproximadamente 3 a 5 vezes o peso corporal. No entanto, em atividades de alto impacto, como a corrida e o salto, a força pode chegar a 10 vezes o peso corporal.",,False
01d4f0ca-d57d-466e-a35e-49232ff08614,BANCO PRÓPRIO,Cirurgia do Quadril,Infecções pós-artroplastias,"Na infecção articular pós-artroplastia do quadril, o Consenso Internacional de Infecção Periprotética considera como critério maior para o diagnóstico",purulência periprotética + fístula articular.,"fístula articular, 2 ou mais culturas positivas no líquido sinovial e/ou tecido periprotético.","PCR e VHS, 2 ou mais culturas positivas no líquido sinovial e/ou tecido periprotético.",purulência periprotética + PCR e VHS.,B,"fístula articular, 2 ou mais culturas positivas no líquido sinovial e/ou tecido periprotético.",CAMPBELL'S,🔎 Gabarito B. O Consenso Internacional de Infecção Periprotética (CIIP) estabeleceu critérios rigorosos para o diagnóstico. Os critérios maiores são: uma fístula articular comunicando-se com a prótese; ou duas ou mais culturas positivas no líquido sinovial ou no tecido periprotético. As demais opções combinam critérios maiores com critérios menores (VHS e PCR) ou não apresentam a combinação correta de critérios maiores.,,False
3e2a3077-240a-470c-8ff9-26f82d669a9b,BANCO PRÓPRIO,Cirurgia do Quadril,Artroplastias do quadril,"Na artroplastia total do quadril displásico e luxado, a osteotomia femoral mais indicada para minimizar os riscos de lesão neurológica é a de",WAGNER.,encurtamento femoral subtrocanteriana.,GANZ.,SUGIOKA.,B,encurtamento femoral subtrocanteriana.,CAMPBELL'S,"🔎 Gabarito B. O alongamento do membro inferior em uma artroplastia total do quadril displásico e luxado pode levar à lesão do nervo isquiático. A osteotomia de encurtamento femoral subtrocanteriana é o procedimento de escolha para minimizar os riscos de lesão neurológica. A osteotomia permite que o cirurgião encurte o fêmur, reduzindo a tensão no nervo isquiático e melhorando a estabilidade da prótese.",,False
1c898352-50a1-4938-a7c0-42f6d59be697,BANCO PRÓPRIO,Cirurgia do Quadril,Fraturas do acetábulo,"O sinal da gaivota, visto nas fraturas do acetábulo, se caracteriza por impacção",superior e lateral.,superior e medial.,inferior e lateral.,inferior e medial.,D,inferior e medial.,CAMPBELL'S,"🔎 Gabarito D. O sinal da gaivota é um achado radiográfico em fraturas do acetábulo que é causado por impacção óssea. Ele se caracteriza por um fragmento ósseo triangular que se forma na porção inferior e medial do acetábulo. É um sinal de instabilidade do quadril e sugere que a fratura é complexa, com lesão do labrum e do ligamento redondo.",,False
43a1262f-b29b-4666-89e9-ca445a710f69,BANCO PRÓPRIO,Cirurgia do Quadril,Impacto fêmoro-acetabular,"Na avaliação radiográfica do impacto femoroacetabular do tipo PINCER, está presente",o aumento do angulo alfa.,o aumento do angulo beta.,o sinal do cruzamento.,a diminuição do ângulo centro-borda.,C,o sinal do cruzamento.,CAMPBELL'S,"🔎 Gabarito C. A avaliação radiográfica do impacto femoroacetabular é crucial para o diagnóstico e o planejamento do tratamento. O tipo PINCER é causado por uma cobertura excessiva do acetábulo. O sinal do cruzamento (crossover sign) é o achado radiográfico mais comum no tipo PINCER, sendo causado pela sobreposição da linha da parede anterior do acetábulo sobre a linha da parede posterior. As outras opções estão incorretas, pois o aumento do ângulo alfa é característico do impacto tipo CAME.",,False
d6928966-f030-460d-af88-b06e32cd0eec,BANCO PRÓPRIO,Anatomia,Artroscopia de quadril,"No reparo artroscópico da lesão labral, a âncora deve ser posicionada na","borda acetabular, na distância média entre a superfície articular e a cápsula.","borda acetabular, ligeiramente mais próxima da superfície articular.","borda acetabular, ligeiramente mais próxima da cápsula.",na cápsula articular.,C,"borda acetabular, ligeiramente mais próxima da cápsula.",CAMPBELL'S,"🔎 Gabarito C. No reparo artroscópico da lesão labral, o posicionamento correto da âncora é crucial para o sucesso da cirurgia. A âncora deve ser colocada na borda acetabular, ligeiramente mais próxima da cápsula. Isso permite que a sutura do labrum forneça a tensão ideal para estabilizar a articulação, sem causar impacto no labrum e na superfície articular.",,False
45f5448b-b570-4283-a5d4-32a1867006b7,BANCO PRÓPRIO,Cirurgia do Quadril,Pubalgia,"Na imagem a seguir, os músculos 1 e 2 envolvidos na osteíte púbica são, respectivamente",adutor magno e oblíquo externo.,adutor magno e reto abdominal.,adutor longo e reto abdominal.,grácil e oblíquo interno.,C,adutor longo e reto abdominal.,NETTER'S,"🔎 Gabarito C. A osteíte púbica é uma condição inflamatória que afeta a sínfise púbica. É comum em atletas que praticam esportes de alto impacto, como o futebol. A imagem mostra os músculos que se inserem na sínfise púbica. O músculo 1 é o reto abdominal, que se insere na porção superior do púbis. O músculo 2 é o adutor longo, que se insere na porção inferior do púbis. A contração repetitiva desses músculos causa microtrauma e inflamação na sínfise púbica.",,False
1d18186e-5bad-4cea-8919-b0f043733545,BANCO PRÓPRIO,Cirurgia do Quadril,Fraturas Subtrocanterianas,"Na fratura subtrocantérica do fêmur, o fragmento proximal pela ação muscular fica em","flexão, abdução e rotação lateral.","flexão, adução e rotação lateral.","extensão, abdução e rotação medial.","extensão, adução e rotação medial.",A,"flexão, abdução e rotação lateral.",ROCKWOOD'S,"🔎 Gabarito A. O fragmento proximal de uma fratura subtrocantérica do fêmur é afetado pela ação de três grupos musculares: o iliopsoas (flexão), os glúteos médio e mínimo (abdução) e o obturador externo e piriforme (rotação lateral). Essa combinação de forças faz com que o fragmento proximal se desvie em flexão, abdução e rotação lateral. As outras opções estão incorretas, pois não refletem a combinação de forças que atuam no fragmento proximal.",,False
11cedeed-1e8f-4a23-bcb2-f46166e37ea6,BANCO PRÓPRIO,Cirurgia do Quadril,Biomecânica do Quadril,Na biomecânica do quadril ocorre aumento da pressão na superfície articular quando o colo femoral é,"varo, por diminuição da alavanca adutora.","varo, por diminuição da alavanca abdutora.","valgo, por aumento da alavanca adutora.","valgo, por aumento da alavanca abdutora.",B,"varo, por diminuição da alavanca abdutora.",CAMPBELL'S,"🔎 Gabarito B. O ângulo cervicodiafisário é um fator importante na biomecânica do quadril. Um colo femoral em varo (ângulo diminuído) causa uma diminuição da alavanca dos músculos abdutores. Isso resulta em uma necessidade maior de força muscular para estabilizar o quadril durante a marcha, o que, por sua vez, aumenta a pressão na superfície articular. As outras opções estão incorretas.",,False
daba2ffa-1e78-49d4-bd86-c55e325212c2,BANCO PRÓPRIO,Cirurgia do Quadril,Fraturas da Cabeça do Fêmur,"Na fratura da cabeça femoral, segundo a classificação de PIPKIN, a luxação posterior associada à fratura cefálica à fóvea caracteriza o tipo",I.,II.,III.,IV.,B,II.,ROCKWOOD'S,🔎 Gabarito B. A classificação de PIPKIN é usada para as fraturas da cabeça femoral associadas à luxação posterior do quadril. O tipo I é uma fratura da cabeça femoral inferior à fóvea (não de sustentação de carga). O tipo II é uma fratura da cabeça femoral superior à fóvea (de sustentação de carga). O tipo III é uma fratura do tipo I ou II com fratura do colo femoral. O tipo IV é uma fratura do tipo I ou II com fratura do acetábulo.,,False
2f9e79dc-8d17-402c-9302-efb9dfb87989,BANCO PRÓPRIO,Cirurgia do Quadril,Artroplastias do quadril,"Na artroplastia total do quadril, a ocorrência de ossificação heterotópica é mais frequente quando o acesso utilizado é o",posterior,posterolateral,anterolateral,transtrocanteriano,D,transtrocanteriano,CAMPBELL'S,"🔎 Gabarito D. A ossificação heterotópica é a formação de osso em tecidos moles, como músculos e ligamentos. A ocorrência de ossificação heterotópica é mais frequente em artroplastias totais do quadril realizadas com o acesso transtrocanteriano. O acesso é feito através do trocanter maior, que é um músculo, o que aumenta o risco de formação de osso no local da cirurgia. As outras opções, como os acessos posterior, posterolateral e anterolateral, não apresentam o mesmo risco.",,False
2480efc8-1978-4545-8387-12b85b7c6ff1,BANCO PRÓPRIO,Cirurgia do Quadril,Artroplastias do quadril,A luxação protética após artroplastia primária do quadril é menos frequente,em pacientes do sexo feminino,quando se utiliza cone protéticos 12/14 longos,nas abordagens posteriores ao quadril,após 3 meses pós-operatórios,D,após 3 meses pós-operatórios,CAMPBELL'S,"🔎 Gabarito D. A luxação protética é uma complicação comum de artroplastias totais do quadril. A maioria das luxações ocorre nos primeiros 3 meses após a cirurgia, devido à fraqueza muscular e à cicatrização dos tecidos moles. Após 3 meses, a luxação é menos comum. As outras opções, como o sexo feminino, o uso de cones protéticos e as abordagens posteriores, são fatores de risco para a luxação.",,False
be8087b0-aa5b-4801-8b65-02be233e0e7b,BANCO PRÓPRIO,Cirurgia do Quadril,Artroplastias do quadril,"Após artroplastia total do quadril (ATQ), observa-se que","na maioria das vezes, o membro operado fica encurtado",a discrepância dos membros leva frequentemente a lombalgia,a discrepância de membros leva a falha mecânica prematura na artroplastia,"alongamentos superiores a 2,5 cm podem resultar em lesão do nervo ciático",D,"alongamentos superiores a 2,5 cm podem resultar em lesão do nervo ciático",CAMPBELL'S,"🔎 Gabarito D. O alongamento do membro inferior em uma artroplastia total do quadril pode levar à lesão do nervo isquiático, que é uma complicação grave. Alongamentos superiores a 2,5 cm são considerados um fator de risco para a lesão do nervo ciático. O alongamento é feito para restaurar a biomecânica do quadril e a tensão dos músculos abdutores. O encurtamento do membro, a lombalgia e a falha mecânica são complicações que podem ocorrer, mas a lesão do nervo ciático é a mais grave.",,False
a9b2a654-e324-4c33-be66-0fbb91282dcd,BANCO PRÓPRIO,Cirurgia do Quadril,Artroplastias do quadril,"Na artroplastia total do quadril, durante a cimentação, a complicação que diminuiu consideravelmente com a melhora das técnicas de anestesia foi",o broncoespasmo.,a queda da pressão arterial.,a trombose venosa profunda.,o tromboembolismo pulmonar.,B,a queda da pressão arterial.,CAMPBELL'S,"🔎 Gabarito B. Durante a cimentação da haste femoral em uma artroplastia total do quadril, o cimento ósseo pode causar uma reação de hipersensibilidade. Essa reação pode levar a uma queda da pressão arterial, que pode ser grave. Com a melhora das técnicas de anestesia, a queda da pressão arterial é menos comum. A trombose venosa profunda e o tromboembolismo pulmonar são complicações que podem ocorrer, mas não estão diretamente relacionadas com a cimentação.",,False
47e737a2-dd91-4441-8a06-6b0a82dd681d,BANCO PRÓPRIO,Cirurgia do Quadril,Coxartrose,"Na artrose do quadril, é contraindicação relativa para a osteotomia valgizante ntertrocantérica a presença de",flexão do quadril menor que 60°,extensão do quadril menor que 10°,cabeça femoral não esférica,acetábulo displásico,C,cabeça femoral não esférica,CAMPBELL'S,"🔎 Gabarito C. A osteotomia intertrocantérica valgizante é um procedimento cirúrgico para a artrose do quadril. As contraindicações relativas incluem a presença de uma cabeça femoral não esférica, que pode levar à incongruência articular e à falha da osteotomia. A flexão do quadril, a extensão do quadril e o acetábulo displásico não são contraindicações absolutas.",,False
fa8e0632-d022-4c14-8be9-b9a792e60468,BANCO PRÓPRIO,Ciência Básica,Biomecânica do Quadril,"Na biomecânica do quadril, a carga na cabeça do fêmur é diminuída com a",lateralização da cabeça femoral.,medialização da cabeça femoral.,anteriorização da cabeça femoral.,posteriorização da cabeça femoral,B,medialização da cabeça femoral.,CAMPBELL'S,"🔎 Gabarito B. A carga na cabeça do fêmur é uma combinação do peso corporal e da força dos músculos abdutores. A medialização da cabeça femoral diminui a alavanca dos abdutores, o que reduz a força muscular necessária para estabilizar o quadril. Isso resulta em uma diminuição da carga na cabeça do fêmur. As outras opções estão incorretas.",,False
e0f7015d-f654-4ef0-90fb-b09649ac4231,BANCO PRÓPRIO,Cirurgia do Quadril,Impacto fêmoro-acetabular,"Em relação à afirmação: ""O impacto femoroacetabular (IFA) deve sempre ser tratado por cirurgia aberta, ainda que assintomático, pois sua evolução para o desgaste e artroplastia do quadril é inevitável"", a opinião mais correta é",a afirmação está totalmente correta,a afirmação estaria correta se substituíssemos cirurgia aberta por artroscopia,"a afirmação estaria correta se removêssemos a expressão: “ainda que assintomática""",a afirmação está totalmente incorreta,D,a afirmação está totalmente incorreta,CAMPBELL'S,"🔎 Gabarito D. A afirmação está totalmente incorreta. O impacto femoroacetabular (IFA) é uma condição que pode levar a artrose do quadril, mas não é uma evolução inevitável. O tratamento cirúrgico é indicado apenas para pacientes sintomáticos, com dor no quadril. A cirurgia é realizada para corrigir a deformidade e evitar o impacto. O tratamento cirúrgico de pacientes assintomáticos não é recomendado.",,False
4d00090e-3069-48eb-bced-49037e1b5152,BANCO PRÓPRIO,Cirurgia do Quadril,Artroplastias do quadril,"Na artroplastia total do quadril displásico dos tipos 3 e 4 de Crowe, a principal complicação neurológica é a lesão do nervo",Femoral,Pudendo,Obturatório,Isquiático,D,Isquiático,CAMPBELL'S,"🔎 Gabarito D. A artroplastia total do quadril em pacientes com displasia grave (Crowe 3 e 4) é um procedimento complexo. A luxação da cabeça femoral e a displasia do acetábulo podem levar ao encurtamento do membro inferior. O alongamento do membro para a colocação da prótese aumenta a tensão no nervo isquiático, que é o principal nervo em risco. A lesão do nervo isquiático é uma complicação grave, que pode levar a sequelas neurológicas permanentes.",,False
364b3f17-3061-43f6-a461-0476b6644178,BANCO PRÓPRIO,Cirurgia do Quadril,Fraturas do Colo do Fêmur ,O tratamento das fraturas do colo femoral desviadas em pacientes ativos com idade acima de 65 anos deve considerar prioritariamente,o uso de hemiartroplastia,o uso de fixação interna com sistemas deslizantes,a artroplastia total do quadril,fixação com parafusos canulados,C,a artroplastia total do quadril,ROCKWOOD'S,"🔎 Gabarito C. O tratamento das fraturas do colo femoral desviadas em pacientes idosos é um desafio. Em pacientes ativos com idade acima de 65 anos, a artroplastia total do quadril é a melhor opção, pois permite a mobilização precoce e tem um risco menor de necrose avascular da cabeça femoral. A fixação interna é reservada para pacientes jovens. A hemiartroplastia é uma boa opção para pacientes idosos com baixa demanda.",,False
2445ec7e-1520-47ec-850f-d8ecebbdb458,BANCO PRÓPRIO,Cirurgia do Quadril,Fraturas do Colo do Fêmur ,"Na figura a seguir, a fratura do colo do fêmur representada é classificada de acordo com PAUWELS como do tipo",I,II,III,IV,C,III,ROCKWOOD'S,"🔎 Gabarito C. A classificação de PAUWELS é utilizada para as fraturas do colo femoral, com base no ângulo da linha de fratura com a horizontal. O tipo I é a fratura com um ângulo de 30º, o tipo II é a fratura com um ângulo de 50º e o tipo III é a fratura com um ângulo de 70º. O tipo III é a mais instável, com maior risco de pseudartrose e necrose avascular.",,False
057f53a5-ce17-4ccc-8075-a32e307919f3,BANCO PRÓPRIO,Cirurgia do Quadril,Artroplastias do quadril,Na artroplastia total do quadril os fatores de risco de risco para a ocorrência de fratura periprotética são,"Osteólise, soltura asséptica e sexo feminino","Osteólise, implante não cimentado e revisão prévia","Soltura asséptica, sexo feminino e artrite reumatoide","Artrite reumatóide, implante não cimentado e soltura séptica",B,"Osteólise, implante não cimentado e revisão prévia",CAMPBELL'S,"🔎 Gabarito B. A fratura periprotética é uma complicação grave de artroplastias totais do quadril. Os principais fatores de risco para a ocorrência de fratura periprotética são a osteólise, o implante não cimentado e a revisão prévia. A osteólise enfraquece o osso, o implante não cimentado pode levar a falha da fixação, e a revisão prévia aumenta o risco de fratura. As outras opções estão incorretas, pois o sexo feminino e a artrite reumatoide não são fatores de risco significativos.",,False
a2e69d49-dc86-4a1a-b27c-650ac632ee6c,BANCO PRÓPRIO,Cirurgia do Quadril,Fraturas periprotéticas do quadril,"A fratura periprotética acetabular de causa traumática, após a artroplastia total do quadril, é classificada por DELLA VALLE e PRAPOSKY como tipo",I,II,III,IV,C,III,CAMPBELL'S,🔎 Gabarito C. A classificação de DELLA VALLE e PRAPOSKY é utilizada para as fraturas periprotéticas acetabulares. O tipo I é uma fratura na qual o acetábulo está bem fixado e a fratura é uma fissura. O tipo II é uma fratura com soltura do acetábulo. O tipo III é uma fratura com soltura do acetábulo e perda de estoque ósseo. O tipo IV é uma fratura com soltura do acetábulo e perda de estoque ósseo grave.,,False
793b6307-4839-4f07-9336-0761ffbfb1f8,BANCO PRÓPRIO,Cirurgia do Quadril,Impacto fêmoro-acetabular,A deformidade do impacto femoroacetabular tipo “came” é mais bem evidenciada pela,radiografia smples,RM,Artroressonância magnética,TC 3-D,C,Artroressonância magnética,CAMPBELL'S,"🔎 Gabarito C. A deformidade do impacto femoroacetabular tipo “came” é uma deformidade na junção da cabeça com o colo femoral, que leva à colisão com o acetábulo em flexão, adução e rotação interna. O diagnóstico é feito pela avaliação do ângulo alfa, que é uma medida da esfericidade da cabeça femoral. O ângulo alfa normal é menor que 55°, e o impacto é diagnosticado quando o ângulo alfa é igual ou superior a 55°.",,False
6dc7a1f7-7670-47e6-b71c-381695ee56d2,BANCO PRÓPRIO,Cirurgia do Quadril,Infecções pós-artroplastias,Para o diagnóstico laboratorial de infecção protética do quadril é correto afirmar que,o leucograma com mais de 10.000 células é altamente sugestivo,a contagem celular do líquido sinovial não tem valor diagnóstico,a cintilografia é o padrão-ouro,a elevação simultânea do VHS e PCR tem grande valor preditivo positivo após 3 meses do ato operatório,D,a elevação simultânea do VHS e PCR tem grande valor preditivo positivo após 3 meses do ato operatório,CAMPBELL'S,"🔎 Gabarito D. A elevação simultânea da VHS e da PCR tem um grande valor preditivo positivo para o diagnóstico de infecção protética do quadril, especialmente após 3 meses do ato operatório. A contagem celular do líquido sinovial é um critério de diagnóstico, mas não tem um valor preditivo tão alto quanto a combinação de VHS e PCR. A cintilografia não é o padrão-ouro.",,False
bfc82207-7d8c-4f82-abcf-223b854499b3,BANCO PRÓPRIO,Cirurgia do Quadril,Infecções pós-artroplastias,"Na infecção após ATQ classificada por TSUKAYAMA, culturas positivas colhidas por revisão supostamente asséptica caracteriza o tipo",1,2,3,4,D,4,CAMPBELL'S,🔎 Gabarito D. A classificação de TSUKAYAMA é utilizada para infecções após artroplastias. O tipo 1 é a infecção aguda pós-operatória. O tipo 2 é a infecção crônica. O tipo 3 é a infecção crônica com soltura da prótese. O tipo 4 é a infecção com culturas positivas colhidas em uma revisão supostamente asséptica.,,False
ad69f16d-1d70-4271-bebb-f8a6468cbe57,BANCO PRÓPRIO,Cirurgia do Quadril,Infecções pós-artroplastias,"Na infecção pós-artroplastia, a formação do biofilme ocorre na maioria dos casos a partir de",3 dias.,1 semana.,2 semanas.,1 mês.,B,1 semana.,CAMPBELL'S,"🔎 Gabarito B. A formação do biofilme é um processo de adesão bacteriana à superfície da prótese. O biofilme é uma comunidade de bactérias que vivem em uma matriz de polímeros. A formação do biofilme ocorre na maioria dos casos a partir de 1 semana após a cirurgia, o que torna o tratamento da infecção tardia um desafio.",,False
a90c9ce4-4e32-4f20-ad8b-648920699ee2,BANCO PRÓPRIO,Cirurgia do Quadril,Artroscopia de quadril,A cirurgia do quadril por via artroscópica está,contraindicada para o tratamento de pioartrite,indicada em caso de liberação do trato iliotibial e iliopsoas,absolutamente contraindicada em caso de obesidade mórbida,indicada para o tratamento de osteomielite ou drenagem de abscesso em paciente séptico,B,indicada em caso de liberação do trato iliotibial e iliopsoas,CAMPBELL'S,"🔎 Gabarito B. A artroscopia do quadril é um procedimento cirúrgico minimamente invasivo que tem uma série de indicações. Ela pode ser usada para o tratamento de lesões labrais, impacto femoroacetabular, corpos livres, lesões condrais e, também, para a liberação do trato iliotibial e iliopsoas. No entanto, a cirurgia é contraindicada em caso de pioartrite e osteomielite.",,False
c24f00a5-a494-48e3-a475-8375cdaf02f8,BANCO PRÓPRIO,Cirurgia do Quadril,Exame Físico do Quadril,"Na semiologia do quadril, é indicativo de lesão labral o sinal",do “C”.,de FREIBERG.,de DREHMAN.,de PACE.,A,do “C”.,CAMPBELL'S,"🔎 Gabarito A. O sinal do “C” é um sinal clínico para o diagnóstico de lesão labral. O paciente descreve a dor com a mão em forma de ""C"", que é um círculo que envolve o quadril. As outras opções estão incorretas. O sinal de FREIBERG é para a síndrome do piriforme, o sinal de DREHMAN é para a epifisiólise, e o sinal de PACE não é um sinal clínico.",,False
